id,title,views,publish_date,description,keywords,length
N9jTogPwqVY,The Ultimate Motivation For Small Youtubers,223313,2015-06-29,,[],164
yyJ7xEcENNI,How Much Does Pewdiepie Make?,141316,2015-06-28,"Ever wonder how much money pewdiepie makes off of youtube? Well in this video I am going to talk about pewdiepie's earnings. It should be no surprise to you that pewdiepie is actually a millionaire 
► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

How much does pewdiepie make off of youtube 2015? This is the video where you find out all you need to know about how much pewidepie makes off of youtube.","['money', 'does', 'make', 'mrbeast6000', 'pewidepie', 'how much does pewdiepie make', 'earnings', '2015', 'how much money does pewdiepie make']",233
3rJgCGMPEqA,Random Stuff You Don't Care About,34700,2015-06-27,"Me telling you about my life, Idk why you are watching it.

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['random', 'stuff', 'you', 'do', 'not', 'care', 'about', 'randomeness']",141
7isfkomGg7o,Battle Of The Beast Round 1 Winners!,33985,2015-06-23,"ATTENTION! For round two your commentary must be about cake. I talk about it at the end of the video!
1. https://www.youtube.com/watch?v=7ck3aIHv8F4
2.https://www.youtube.com/watch?v=YjdI36o_sp0
3.https://www.youtube.com/watch?v=ZsDH5POp3h4
4.
5.https://www.youtube.com/watch?v=mfXo9c6Nxjs
6.https://www.youtube.com/watch?v=mQVHMGFrBEU
7.
8.
9.https://www.youtube.com/watch?v=OOHmv7zBg34
10.https://www.youtube.com/watch?v=VVOiFNcbIMM
11.https://www.youtube.com/watch?v=KTCWYVoYTsk
12.https://www.youtube.com/watch?v=Ua8o-tb4UH4
13.
14.
15.https://www.youtube.com/watch?v=31tQv4-G7PM
16.https://www.youtube.com/watch?v=mlTmpbAUBnM
17.
18.https://www.youtube.com/watch?v=96Kj2ZU_9r4
19.https://www.youtube.com/watch?v=3BtkbKXY3rw
20.https://www.youtube.com/watch?v=DSksvPN4kN4
21.https://www.youtube.com/watch?v=yb54XtXbhNw
22.https://www.youtube.com/watch?v=q-gz1TP6aP8
23.https://www.youtube.com/watch?v=PnMV05ivIx8
24.https://www.youtube.com/watch?v=pjZ-eoB9HC0




I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",553
UCYefSGBP00,The Truth About Big Community Channels,34113,2015-06-22,"Ever tried to get your video up on a big community channel? Find out what to expect from it.
► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

call of duty community channel, cod community channel, penis, stop reading this","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'call of duty community channel', 'community channels', 'cod community channel', 'community', 'channel', 'cod']",272
dvdGkRK5a_0,WORLD'S FIRST BLACK OPS 3 GUN SYNC!!,46754,2015-06-21,"Look at this - http://gyazo.com/e0a0366e6944ebb5d556001b4ec23444
THIS IS THE FIRST BO3 GUN SYNC EVER!
► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

worlds first black ops 3 gun sync
insane black ops 3 gun sync 
black ops 3 gun sync!
stop reading this or I will kill you
is this not amazing???","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'worlds', 'first', 'three', 'gun', 'sync', 'black ops 3 gun sync', 'insane', 'gun sync', 'black ops 3']",81
X7doE4h6W64,Insane Gun Sync - 7 Hours To Make,35326,2015-06-21,"Look at this - http://gyazo.com/8852509d2350db03af8ac1afa9172102
I probably should have done something easier for my first gun sync but I think this turned out really well.
Song - https://www.youtube.com/watch?v=yRfXNl9eefg

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

insanse gun sync best gun sync I have seen","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'isnane', 'gun', 'sync', 'best', 'have', 'seen']",134
GhppzOzN3MM,Battle of The Beasts Bracket!!!! (Not accepting anymore),33919,2015-06-19,"Song - https://www.youtube.com/watch?v=aMPr67Z24j8
► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",98
QkXDatNdL4U,Free To Use Advanced Warfare Gameplay! 2015,35152,2015-06-19,"Free to use gameplay - https://www.youtube.com/channel/UCmaAtMHgspY0au0NR5oz8PA

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

Free to use cod gmaeplays free to use advanced warfare gameplay","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'free', 'to', 'use', 'advanced warfare', 'gameplays']",125
hyt2t4r8lQ4,Battle Of The Beast Tournament UPDATE!,34611,2015-06-18,"Apply - https://docs.google.com/forms/d/1GHkj1T6pLiGW4scsHYK_AZG73rxe9olQPcss7V9m864/viewform?usp=send_form
IF YOU APPLY CHECK YOU SKYPE DAILY!

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",152
-mlok5iT3GE,My Top 5 Favorite Things At E3 2015,34593,2015-06-18,"This is a video and you are watching it.

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

My top 5 favorite things at e3","['my', 'top', 'five', 'favoirte', 'things', 'at', 'e3', '2015', 'my top five favorite things at e3 2015']",150
STvOHHgJ1sQ,Battle Of The Beasts (youtubers needed),34440,2015-06-17,"Apply - https://docs.google.com/forms/d/1GHkj1T6pLiGW4scsHYK_AZG73rxe9olQPcss7V9m864/viewform?usp=send_form
It does not have to be a commentary over COD!
► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

Battle of the beasts","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'battle of the beasts']",182
2-ErX5oDzwM,History Of COD Part 2! Black Ops 1 - History Of COD On Youtube!,35092,2015-06-13,"I made a video on how Cod started on youtube, and you guys demanded a part 2. So here ya go! Let me know if you want a part 3 over mw3.

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

This video only covers history over black ops 1. I can make a part 3 if you want over mw3 just let me know!","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'history', 'of', 'cod', 'on', 'youtube', 'part', 'mw3', 'three', 'history of cod on youtube', 'part 3']",946
7ytYV-tVIvg,How Did Notch Become A Billionaire? How Much Did Minecraft Sell For?????,79384,2015-06-12,"Ever wonder how notch became a billionaire and how much he sold minecraft for? Well that is what this video is for!

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

How much is minecraft worth how much money does minecraft make? notch i penis stop reading this","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'how', 'notch', 'sell', 'minecraft', 'for', 'billionaire', 'penis']",215
ELIoOUKSOJQ,Top 10 Richest Gaming Youtubers?????,141310,2015-06-11,"Ever wonder how much money the top 10 gaming youtubers are making? Well here ya go.

1.) Pewdiepie - 261 million views - $326,250(mon) 3,915,000 (year)
2.)TheDiamondMinecrat - 259 million views - $323,750(mon)  3,885,000(year)
3.)PopularMMO's - 219 million views - $273,750(mon)  3,285,000(year)
4.)Jacksepticeye - 211 million views - $263,750(mon)  3,165,000(year)
5.)Markiplier - 158 million views - $197,500(mon)  2,370,000(year) 
6.)StampylongHead - 138 million views - $172,500(mon) 2,070,000(year)
7.)ElrubiusOMG - 124 million views - $155,000(mon)  1,860,000(year)
8.)Fernanfloo - 119 million views - $148,750(mon)   1,785,000(year)
9.)Rezendeevil - 110 million views - $137,500(mon)  1,650,000(year)
10.)Juggagerman - 91 million views - $113,750(mon)  1,365,000(year)

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

How much do the top 10 gaming youtubers make pewdiepie markiplier mmopopular penis stop reading this.","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'top', '10', 'gaming', 'yourubers', 'youtubers', 'how']",245
uAoayezOaug,Markiplier Is A Great Man! Sub shodleech!,129586,2015-06-08,"Someone had one wish and it was to start a channel called shodleech and Mark made that wish come true.
Patrick/shodleech - https://www.youtube.com/channel/UCyJAB1wDDYSMeNMx1S8UtzQ

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

I really hope shodleech gets big and I appreciate what mark did. shodleech will have a super epic fanbase lol","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'shodleech', 'markiplier']",123
Vr2337tCLCI,Insane Advanced Warfare Hacker!,34982,2015-06-07,"I decided to play infected on advanced warfare and I ran into a guy doing some type of glitching/hacking, idk what he did.

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

This is an insane advanced warfare hacker that I ran into while playing infected and I have no idea what he did xD","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'hacker', 'advanced', 'warfare', 'insane']",134
NV7qmqbS8tM,"What Is Considered A ""Bad Video"" On Youtube????? #karnageRC",43150,2015-06-07,"People have different ideas on what they considered a good video and what they say is a bad one. In this video I give you my thoughts on this.

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1


I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",251
U9c-ycvw02A,I Think I Am Going For The #KarnageRC,34482,2015-06-05,"In the video I just let you guys know what I am thinking

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",232
GfgcVOuHLAo,Every FaZe Video Ever #karnageRC,34112,2015-06-04,"The title says it all

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",197
zi7tZ-2PhLk,How Much Money Do You Make As An Uber Driver??????,34355,2015-05-31,"In this video I talk about being an uber driver and give my thoughts and analysis on the whole thing on the money you make per an hour :)

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

How much money does an uber driver make? ubder dirving per hour rates nyc driving with uber money make ubder duber penis stop reading","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'uber', 'driver', 'how', 'you', 'maek', 'per', 'hour']",304
TacjQmKCiZg,How Much Does Faze Rain's Giveaway Cost??????,34021,2015-05-30,"In this video I show you how much money Faze Rain spent on his giveaway.

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

How much money faze rain give away","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'faze', 'rain', 'giveaway', 'how']",73
AIytwdufwW8,MY MESSAGE TO COD YOUTUBERS (Watch till end plz),35269,2015-05-29,"The beginning of the video is a little off topic but I bring it all back in the finally minutes of the video.

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

This is my message to all the call of duty youtubers out their and what I think they should do.","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'youtubers', 'cod', 'what', 'message', 'to']",292
KLAI0c0Spog,Best Of FlipArtz - His Best Advanced Supply Drops EVER!,55935,2015-05-29,"FlipArtz's is a really cool guy, and I saw some comments on his advanced supply drop videos, asking for a compilation of his best moments, so I went a head and made one for him. In case you are wondering, he did give me permission to use his clips ;)

Flip - https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0CB4QFjAA&url=https%3A%2F%2Fwww.youtube.com%2Fuser%2FFlipArtz&ei=8JxoVYHcMIaRsAXCm4GgBA&usg=AFQjCNEpekJAjuNQfZDGaUUEUNFnR0uclg&sig2=-j_2rurhcZ_4dxIYPLCLPw

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝


This video has clips from all of his advanced supply drops, #1-27, it has clips of him getting tons of elite weapons but when these video's were upload there was no royalty elite at the time.","['advanced supply drops', 'best', 'eliete', 'elite', 'opening', 'flip', 'artz', 'omg', 'wow', 'insane', 'epic', 'royalty', 'supply', 'droops', 'advanced', 'stop', 'reading', 'my', 'tag', 'flipartzs']",639
UVin8WtE5eU,Summer Is Finally Here!,34174,2015-05-28,"This is a video with lots of words...

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",146
wNuxirsrwBk,Why Are Things Unbalanced In Video Games?????,47586,2015-05-28,"This is a video I uploaded to my other channel that I also wanted to re upload here! I hope you like it!

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",209
6bxZpS0cm5o,New Channel?,108638,2015-05-23,"Wtog - https://www.youtube.com/user/WeTalkOverGames
The videos currently on this channel are old and when we start uploading they will be 10x better :)


► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",296
ajJbMGq9AS4,"Youtube ""Freinds""",57615,2015-05-22,"I missed spelled ""Friends"" in the title just to piss you off :0


► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",279
UXw9jqgJNNc,"Youtube Stat News - Vevo Gets 10 Bil. Views A Month, Channel Milestones, and more!",34280,2015-05-20,"Skip to 1:20 to ignore my pointless rambling. 
Like I said in the video, this is just a test and the news videos will improve over time.

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",328
E3CqKvlzl-I,Big Changes??? Idk just watch the stupid video,34651,2015-05-18,"Not in the mood to make a thumbnail

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",393
zfDr05ax0gM,How Much Money Does DramaAlert Make????,34378,2015-05-15,"In this video I talk about how much money dramaAlert makes off of youtube. I personally love dramaAlert and that is why I decided to make a video about them.

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

DramaAlert is a really awesome channel","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'drama', 'alert', 'dramalert', 'dramaAlert', 'theny', 'do']",92
56OkH6ocYZU,L0114R - Biblical Creeper Post for Post @L0114R,33939,2015-05-15,"His channel - https://www.youtube.com/user/thefunky31
My vid on his channel - https://www.youtube.com/watch?v=tGmtv6QM1rQ

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",109
w40Z8aT5fpQ,Why Do We Do Things That Are Bad For Us?????,33934,2015-05-14,"This is a video where I talk, and now your watching it.

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

Sponsor - https://www.gofizzer.com
USE CODE BEAST FOR A 10% DISCOUNT AND TO SUPPORT ME!

I read every comment, and love any type of feedback you leave on my videos.

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'why', 'do', 'we', 'things', 'that', 'are', 'bad', 'for', 'us', 'achohal', 'drugs', 'penis', 'stop', 'reading', 'this']",203
